2494317,"Rated PG-13 for crude and sexual humor, language and brief comic"
2494328,Rated PG for some mild rude humor and suggestive content
2494329,Rated PG for mild language
2494376,Rated PG for mild language and innuendo
2494378,"Rated PG for language, and some crude and suggestive content"
2494603,Rated R for language and sexual content
2494623,Rated PG-13 for western violence and some smoking
2494718,Rated PG-13 for some violence and brief strong language
2495035,Rated PG for mild thematic elements
2495160,"Rated R for horror violence, language, sexuality and drug use"
2495196,"Rated R for sexual content, language and some violence"
2495205,Rated PG-13 for some violence and brief sensuality
2495456,"Rated PG-13 for mature thematic material, some sexual content an"
2495504,Rated R for sexual content and brief language
2495509,Rated PG-13 for violence and disturbing images
2495778,Rated R for language and brief sexuality
2496515,Rated R for sexuality and some language
2496594,Rated NC-17 for pervasive sexual content
2496594,"Rated R for pervasive strong crude sexual content, including fet"
2497370,"Rated R for pervasive language, some violence and drug content"
2497410,Rated R for language
2497440,Rated PG-13 for a violent image and brief strong language
2497778,Rated R for bloody sports images and language including sexual r
2498201,Rated PG-13 for some sexual references
2498299,Rated R for language throughout
2498720,Rated R for language
2498830,"Rated PG-13 for disturbing thematic material involving teens, an"
2499009,Rated R for language and brief sexuality
2499040,Rated R for language and some nudity
2499052,"Rated PG-13 for disturbing images of explosion aftermath, themat"
2499150,"Rated R for sexual content including dialogue, and for language"
2499153,Rated R for violence and language
2499223,"Rated R for violence including some grisly images, language and "
2499230,"Rated PG-13 for some violent content, sexuality, drug material a"
2499237,"Rated R for violence/disturbing images, some sexuality and langu"
2499248,"Rated R for strong violence and sexuality, language and drug use"
2499254,"Rated R for pervasive strong sexual content, graphic nudity and "
2499315,"Rated PG for thematic material, sensuality and language"
2499317,Rated PG-13 for language and some sexual content
2499523,"Rated R for pervasive language, some violence, sexuality, and dr"
2499567,"Rated PG-13 for language, crude humor, some sexual content and d"
2499767,"Rated R for crude and sexual content, language and some drug use"
2499768,"Rated R for crude and sexual content, nudity, pervasive language"
2500003,"Rated R for strong brutal violence, graphic sexuality, nudity, l"
2500032,"Rated R for violence throughout, language, sexual material and s"
2500118,"Rated R for strong drug content, sexuality, nudity, language and"
2500180,"Rated R for disturbing bloody violence and images, language, som"
2500203,Rated PG for some mild thematic elements
2500267,Rated R for some violence
2500769,"Rated R for violence, sexuality/nudity and language"
2500786,Rated R for sexual content and some violence
2500927,"Rated PG-13 for action violence, some nudity and brief sex-relat"
2501081,Rated R for language and some sexuality
2501288,Rated R for strong and crude sexual content including graphic an
2501489,Rated PG for thematic elements and mild language
2501524,Rated R for some violence
2501573,"Rated R for some bloody violence, language throughout and brief "
2501586,"Rated PG-13 for sexual content, including crude references, and "
2501610,Rated R for some sexuality and brief nudity
2501654,Rated PG for mild language and thematic elements
2501663,"Rated R for language, some sexual content and drug use"
2501782,"Rated R for language, some violence and disturbing images"
2501879,Rated R for language and some strong violence
2501929,Rated R for language
2501937,"Rated PG for thematic elements, some suggestive content and smok"
2502030,"Rated PG-13 for sexual content, nudity and language"
2502079,Rated R for language including some sexual references
2502276,"Rated PG-13 for sexual references, crude humor and language"
2502377,"Rated R for strong graphic violence, language, drug content and "
2502807,Rated PG for mild thematic elements
2502904,"Rated PG-13 for some violence, a sexual reference and smoking th"
2503000,Rated PG- 13 for language and crude humor throughout
2503002,Rated PG for some mild thematic elements and language
2503105,"Rated R for pervasive strong language and sexual dialogue, some "
2503174,"Rated R for pervasive drug content, language and some sexuality"
2503196,Rated R for language
2503200,Rated PG-13 for sex-related humor
2503207,Rated PG for some mild thematic elements
2503261,"Rated R for strong crude and sexual content, language throughout"
2503340,"Rated PG for thematic elements, brief mild language and some dis"
2503777,Rated R for language and some violence
2503778,Rated R for language
2503833,"Rated PG-13 for thematic elements involving drugs, and for brief"
2503907,"Rated PG for some mild rude language, humor and scary images"
2504367,"Rated R for pervasive language, some graphic sexual images and b"
2504676,"Rated R for strong bloody horror violence, disturbing images, te"
2505307,Rated R for language including some sexual references
2505315,"Rated R for language, some violence and sexuality"
2505320,"Rated R for graphic violence, language including sexual referenc"
2505330,"Rated R for language, some sexual content and brief drug use"
2505364,Rated R for violence
2505823,Rated PG for thematic elements and some mild rude language
2506047,Rated PG-13 for risque humor
2506268,Rated R for a scene of sexuality
2506987,"Rated R for violence including bloody images, and for language"
2507117,"Rated R for some violence including brief sexual assault, and se"
2507353,Rated PG-13 for some sexual content and brief drug elements
2507601,"Rated R for drug and sexual content, language and a brief violen"
2507726,Rated R for language
2507885,Rated R for brief strong language
2507911,"Rated R for language, some sexuality/nudity and brief violence"
2508013,"Rated PG for some thematic elements, mild peril and smoking"
2508107,Rated R for language including sexual references
2508364,Rated R for some disturbing images and nudity/sexual content
2508375,"Rated R for some strong violence, sexual content, nudity, langua"
2508922,"Rated PG-13 for sci-fi violence, partial nudity and language"
2509362,Rated PG-13 for some suggestive material.
2509893,Rated PG for language and some mild sexual content
2509903,Rated R for some violence and disturbing images
2510352,"Rated PG-13 for sexual situations including dialogue, language a"
2510453,Rated PG-13 for some language and a scene of sensuality
2511391,"Rated R for strong crude and sexual content, graphic nudity, per"
2511584,"Rated R for violence, some graphic nudity and brief language"
2511896,"Rated R for strong violence, disturbing images, language and bri"
2511967,Rated R for language and some sexual references
2511977,"Rated PG for thematic elements, language and some sensual materi"
2512067,"Rated PG for some thematic elements, language and rough sports a"
2512574,"Rated PG for thematic material, some sensuality and brief langua"
2512593,Rated PG-13 for violence and thematic elements including drug co
2512829,Rated R for some sexual content and brief language
2513050,"Rated PG-13 for a scene of sensuality, brief strong language and"
2513932,"Rated R for disturbing violent and sexual content, nudity and la"
2514743,Rated R for language and brief sexual content
2514774,Rated R for some sci-fi violence
2515501,"Rated PG-13 for drug content, language, sexual material and some"
2515506,Rated R for violence and terror
2515581,"Rated PG-13 for violence, language, horror images, slime and gor"
2515585,"Rated R for violence, gore and language"
2515619,"Rated R for violence, language throughout and brief sexuality"
2516727,"Rated R for violence, brief nudity and some language"
2516733,"Rated PG-13 for drug and alcohol content, sexuality, some violen"
2516769,Rated PG-13 for some violence
2517000,Rated R for language
2517073,"Rated PG-13 for sequences of intense violence and action, brief "
2517135,Rated PG for some mild action and brief language
2517199,"Rated PG for thematic elements, brief violence and a smoking ima"
2517602,Rated R for fire disaster/action and for language
2517675,"Rated R for monster violence and gore, language and some nudity"
2517767,Rated R for language and drug use
2517780,"Rated R for sexual content, including nudity, language and some "
2517817,"Rated R for language, some sexual content and drug use"
2517838,"Rated R for sexual content, language and brief drug use"
2517875,Rated R for some language and brief nudity
2517893,Rated R for language and some sexual content
2517908,Rated PG-13 for brief strong language and some thematic elements
2518084,Rated R for bloody zombie violence (special edition)
2518092,Rated R for violence throughout and brief sexuality
2518167,Rated PG-13 for some violence and a scene of sexuality
2518382,Rated R for language and some disturbing images
2518399,Rated R for violence
2518441,Rated R for some violence
2518455,Rated R for violence
2518557,"Rated R for strong violence, language and some drug use"
2519011,"Rated PG-13 for language, sexual material and drug content"
2519115,Rated PG-13 for sexual contact and language
2519126,Rated R for strong sexual content
2519162,"Rated R for language, some disturbing images and brief teen drug"
2519229,Rated R for language and sexual content
2519360,Rated PG for some rude humor
2519363,Rated PG for some mild action and brief smoking
2519392,Rated PG for some violence and thematic elements
2520075,Rated R for language throughout
2520085,Rated R for some language
2520147,"Rated PG-13 for some drug content, nudity, sexuality, violence a"
2520259,"Rated R for strong violence including some torture, and for lang"
2520693,"Rated R for strong bloody violence, torture, a brutal rape, lang"
2520695,"Rated R for strong drug content, pervasive language and some sex"
2520954,Rated R for some sexual content
2520964,"Rated R for violence, language and some sexuality"
2520969,"Rated R for sexual content, language, drug use and some crude hu"
2520985,"Rated PG-13 for thematic material, sexual content and language"
2521052,"Rated R for some disturbing behavior, sexuality, nudity and some"
2521075,"Rated R for pervasive strong crude and sexual content, and for l"
2521200,Rated R for language and violence
2521234,"Rated R for language, sexuality, some drug use and violent image"
2521359,"Rated R for strong sexual content, nudity, language and brief dr"
2522111,Rated PG-13 for language and some sexual material
2522244,Rated R for some language
2522306,Rated R for language
2522492,"Rated R for sexual content, some nudity and language"
2522529,Rated R for language and some drug use.
2522586,Rated R for sexual content and some drug use
2522846,"Rated R for language, drug use and sexual references"
2522879,"Rated PG for violence, thematic elements and language"
2523011,Rated PG-13 for violence and martial arts action
2523047,Rated PG-13 for some language including sexual references
2523053,"Rated PG-13 for violence, partial nudity, drug material, and the"
2523089,"Rated PG for mild rude humor, language and fantasy action"
2523244,Rated R for some strong sexuality and language
2523674,"Rated R for disturbing bloody violence, and language"
2523733,"Rated R for violence including a rape, language and some sexuali"
2523734,"Rated R for pervasive language, some violence and drug use"
2524273,Rated PG-13 for some thematic elements and frightening images
2524282,Rated R for some language
2524404,Rated PG-13 for sci-fi action violence and some disturbing image
2524502,"Rated R for violent images, nudity and some language"
2524515,Rated PG-13 for brief strong language
2524659,"Rated R for strong sexual content, crude humor, language and dri"
2524687,Rated R for horror violence and gore
2524703,"Rated PG-13 for mature thematic material involving abortion, and"
2524822,"Rated R for some violence, sexuality and brief drug use"
2524932,Rated R for language and some violence
2524987,"Rated PG-13 for sexuality, violence and language"
2525042,Rated R for some violent and disturbing images
2525044,"Rated R for nudity, disturbing images, language and brief sexual"
2525153,"Rated R for violence, pervasive language and some sexual content"
2525198,"Rated R for strong sometimes graphic sexual content, language an"
2525255,"Rated R for strong bloody violence including rape, language, dru"
2525291,Rated R for language and some violent content
2525478,Rated R for language and some sexual content
2525513,"Rated PG-13 for crude language, violence, brief sensuality and s"
2525517,"Rated PG for thematic material involving peril and hardships, an"
2525534,Rated PG for action and peril
2525777,Rated PG-13 for some violence
2525904,"Rated PG for action violence, mild language and some sensual con"
2525905,Rated PG for action violence and some crude humor
2525906,"Rated PG for rude humor, action sequences, and language includin"
2526426,Rated R for some violence
2527080,Rated R for some language
2527616,"Rated PG for thematic elements, brief language and smoking"
2527724,Rated R for some violence
2527826,"Rated PG-13 for some violence, language and sexual references"
2527849,Rated PG for some mild rude humor
2527854,"Rated PG for disaster action/peril, and some language"
2527925,Rated R for strong violence and some language
2527941,Rated R for violence and some language
2527957,Rated R for violence and language
2528489,"Rated R for strong bloody violence, pervasive language, drug con"
2528840,Rated PG for fantasy action violence and peril
2528954,Rated PG for some language
2530128,Rated R for violence and language
2530358,"Rated PG for thematic elements, language and a brief injury"
2530621,"Rated R for language, brief violence and nudity"
2531025,"Rated R for some sexuality, brief nudity and language"
2531131,"Rated R for horror violence, language and brief nudity"
2531225,Rated PG-13 for some sexual content
2531584,Rated PG-13 for sexual content and some language
2531635,"Rated PG-13 for violence including disturbing images, sexual con"
2531700,"Rated R for sexual content, language, drug use and teen drinking"
2531711,"Rated R for language including sexual references, and some drug "
2531749,Rated R for violence and some sexuality/nudity
2531779,Rated PG for rude humor including some reckless behavior and lan
2531964,"Rated R for sexual content, some language and drug use"
2532263,Rated R for some language and brief violence
2532315,"Rated R for strong sexual content, pervasive crude humor, langua"
2532788,Rated PG for fantasy action/violence involving scary images and 
2532971,"Rated R for violence, language, brief sexuality and some drug us"
2532974,"Rated R for strong violence/gore, language and nudity"
2532995,Rated R for violence and brief nudity
2533003,"Rated R for some disturbing violent images and gore, and languag"
2533011,"Rated PG-13 for sexual content, partial nudity, language and som"
2533050,Rated R for language and violence
2533087,Rated R for language and some violence
2533105,Rated R for some violence and gore
2533145,"Rated R for bloody violence, disturbing images and language"
2533162,Rated R for sci-fi violence
2533190,Rated PG for sci-fi action and brief historical smoking
2533317,"Rated PG for action violence, some suggestive humor and language"
2533554,Rated R for strong violent content and language
2533593,"Rated R for horror violence, language and some sexual content"
2533771,Rated PG-13 for some sexual content
2533839,Rated PG-13 for sexual content including innuendos
2533852,Rated PG for some language and mild sensuality
2533860,"Rated R for strong violence, pervasive language and brief sexual"
2533983,Rated PG-13 for thematic material and violence
2533991,"Rated PG-13 for violence, crude humor, sex and drug content"
2534130,Rated PG-13 for thematic elements
2534188,"Rated R for drug use, violence, language and some sexuality"
2534235,Rated R for language and some sexual content
2534243,Rated PG-13 for violence
2534375,Rated R for language and brief nudity
2534391,Rated PG-13 for brief strong language
2534428,Rated R for pervasive language
2534566,"Rated R for language, violence, sexuality and some drug content"
2534692,Rated PG for thematic material and brief language
2534701,"Rated PG-13 for some drug material, language and suggestive cont"
2534817,Rated PG for mild language and a brief scuffle
2534891,Rated R for language and some sexual content
2534970,"Rated R for language, sexual references and some drug use"
2535162,Rated PG-13 for some drug content and language
2535233,Rated R for strong sexual content and some language
2535449,"Rated R for strong language, violence and drug use"
2535450,Rated R for pervasive language and some sexuality
2535481,"Rated R for strong disturbing violence, pervasive drug and alcoh"
2535544,"Rated PG-13 for an intense sequence of violence, sexual content "
2535596,"Rated PG-13 for language, violence and sexuality"
2535604,Rated R for language and some sexuality
2535754,Rated PG-13 for some sexual content including references
2535882,"Rated PG for sequences of action and violence, language includin"
2536013,Rated R for some nudity
2537256,Rated PG for thematic elements
2537383,Rated R for language and some sexuality
2537395,Rated PG-13 for some language including suggestive comments.
2537456,Rated R for violent images and sexual content
2537641,Rated PG-13 for violence
2537697,Rated R for violence and language
2537713,"Rated PG-13 for violence, disturbing images and brief drug conte"
2537796,"Rated PG-13 for sexual content, language, crude humor and some d"
2537806,Rated R for violence and language
2537874,"Rated R for language, drug content and some violence"
2537880,"Rated PG-13 for some sexual references, violence and drug conten"
2537979,"Rated R for pervasive drug use and language, strong violence, se"
2537989,Rated R for some language
2538018,Rated PG for rude humor and some mild action
2538144,Rated R for violence and language
2538186,Rated PG for mild peril and some language
2538444,"Rated R for drug use, brief sexuality, language and violence"
2538472,"Rated R for strong violence and gore, and for pervasive language"
2538495,Rated R for violence/gore and some sexuality
2538507,"Rated R for horror violence, language and some sexual content"
2538629,Rated R for language and a sexual gesture
2538800,Rated PG for some mild rude humor
2538808,Rated PG for some mild rude humor
2538809,Rated PG for some mild rude humor
2538953,Rated R for some violence.
2538955,"Rated PG for some bullying, teen smoking and brief mild language"
2539650,"Rated PG-13 for some images of violence, and for momentary langu"
2539757,Rated R for some language and a scene of sexuality
2539764,"Rated R for strong sexual content, nudity and language throughou"
2539822,"Rated R for language, violence, some sexuality, nudity and drug "
2539831,"Rated R for language, sexual content/nudity, some violence and d"
2540315,"Rated PG for thematic material involving slavery, and some mild "
2540489,Rated R for sexuality and violence
2540574,Rated R for some disturbing content and sexual references
2540827,"Rated R for strong violence, pervasive language, sexuality/nudit"
2540892,"Rated PG for some sensuality, language, thematic elements and sm"
2540993,Rated R for language and some sexual content
2541138,"Rated PG-13 for mature thematic material, sexual content, distur"
2541138,"Rated R for some language, including sexual references"
2541363,"Rated PG-13 for language, some crude and sexual humor"
2541417,Rated R for sexuality and language
2541434,"Rated R for strong sexuality, graphic nudity, pervasive language"
2541468,"Rated PG for western violence, language and brief smoking"
2541599,Rated R for some sexual dialogue
2541664,"Rated R for pervasive drug use, language and some sexual content"
2541671,"Rated R for violent images, language and sexual content"
2541673,"Rated R for strong sexual content, violence, language and some d"
2541777,Rated PG-13 for brief strong language and some sexual references
2541875,Rated PG-13 for some thematic elements and violence
2541882,Rated PG-13 for sexual content and brief drug use
2541888,"Rated R for violence, pervasive drug content and language, nudit"
2541905,"Rated R for sexual content, language, teen suicidal behavior, an"
2541960,Rated R for violence and language
2541961,Rated R for violent content and language
2541970,Rated R for pervasive language including sex and drug references
2541984,"Rated R for strong violence, pervasive language, some sexual mat"
2542004,"Rated R for pervasive strong crude and sexual content, non-stop "
2542054,"Rated R for pervasive language, some sexual content and brief vi"
2542066,"Rated R for crude and sexual content, nudity, language and some "
2542175,Rated R for strong aberrant violent content including disturbing
2542187,"Rated R for sexual content, language and a brief nude image"
2542216,Rated PG for thematic elements
2542227,"Rated R for violence/terror, language and some sexuality/nudity"
2542268,Rated PG-13 for western violence
2542294,"Rated R for strong sexual content, crude humor, language and dri"
2542296,"Rated R for sexual content/nudity, crude humor and language"
2542297,"Rated R for pervasive strong crude and sexual content, graphic n"
2542298,"Rated R for pervasive strong sexual content and crude humor, nud"
2542299,"Rated R for pervasive strong crude sexual content, language and "
2542323,"Rated PG-13 for thematic elements, sexual material and language"
2542339,Rated R for violence and language
2542375,"Rated R for crude and sexual content throughout, nudity, languag"
2542457,"Rated R for strong and disturbing war violence, and language thr"
2542466,Rated R for pervasive war violence and language
2542468,"Rated R for pervasive language, some sexual content and drug use"
2542484,Rated R for language
2542535,"Rated PG-13 for some strong language, sexual material, some drin"
2542572,"Rated R for strong bloody violence, language throughout, drug us"
2542595,"Rated PG-13 for thematic material, violence, drug references and"
2542597,"Rated R for pervasive crude and sexual content, nudity, drug and"
2542599,"Rated R for sexual content, language and some violence"
2542615,"Rated R for sexual content, language and crude humor"
2542670,"Rated R for language, including some sexual references, and brie"
2542700,Rated PG for sensuality and some language
2542702,Rated R for language and some sexual content/nudity
2542731,"Rated R for language, drug use and sexuality"
2542832,Rated PG-13 for language and some violence
2542948,Rated R for some violence and language
2543375,"Rated R for brutal violence, bloody images, language, some graph"
2543380,"Rated R for violence, language, some sexuality and drug use"
2544043,Rated PG-13 for mature thematic material including a disturbing 
2544179,"Rated R for violence, language and brief nudity"
2544235,"Rated PG-13 for brief drug use involving teens, and some languag"
2544283,"Rated R for violence, language, sexuality/nudity and some drug u"
2544439,"Rated R for strong sexual content including dialogue, and for la"
2544779,Rated R for sexual content and language
2544784,"Rated PG-13 for rude and irreverent content, and for language an"
2544797,Rated R for strong and disturbing depiction of child abuse and t
2544825,Rated PG-13 for intense terror sequences and thematic material
2544864,Rated PG-13 for some violent content and thematic material
2544907,Rated PG-13 for some suggestive content and language
2544908,"Rated R for language, drug use and some sexual content"
2545262,Rated PG-13 for mature thematic material involving sexual conten
2545637,Rated PG for thematic elements and brief language
2545684,"Rated R for strong sexual content, language and brief drug use"
2545870,"Rated PG for thematic elements, some violent images and brief la"
2546129,Rated PG-13 for mature thematic material and some disturbing ima
2546336,Rated PG - 13 for disturbing thematic content involving child se
2546336,Rated R for some descriptions of sexual abuse (surrendered)
2546510,"Rated PG-13 for some violence including domestic abuse, and lang"
2546968,Rated R for violence
2546970,Rated R for bloody violence
2546975,"Rated PG-13 for action violence, scary images and some language"
2547027,Rated PG-13 for violence and scary images
2548193,Rated R for language and some sexual content
2548251,"Rated R for disturbing grisly images, some violence and language"
2548512,"Rated R for strong violence, language, some sexuality and drug u"
2548657,"Rated R for bloody violence, rape, sexual content, graphic nudit"
2548774,"Rated PG-13 for crude and sexual content, drug use, language and"
2548774,"Rated R for language, drug use, sexual material and references ("
2548780,"Rated PG-13 for sexual humor, language and comic violence (edite"
2548818,Rated R for violence and sexual content
2548858,Rated R for language and violence
2549021,Rated PG-13 for momentary language
2549056,Rated PG-13 for some sexual references and drug elements
2549071,Rated R for some violence and brief torture
2549156,Rated PG-13 for some crude and sexual references
2549183,"Rated PG-13 for sexual content, thematic material and brief stro"
2549189,"Rated R for some sexual content, language and brief drug use"
2549507,Rated R for sexual content and language
2549869,Rated R for language and brief nudity
2550205,"Rated R for language, sexual content, drug use and brief violenc"
2550740,"Rated R for strong violent and sexual content, nudity and langua"
